country,First,Days_In_Data,Start_Rate,End_Rate
Armenia,2020-03-27,11,0.1112339154574909,0.27791574013999243
Aruba,2020-03-24,13,0.11287318697443423,0.6019903305303158
Australia,2020-03-26,12,0.11105733486678952,0.22790758537864916
Austria,2020-03-17,21,0.1134548774542155,1.3381198784782127
Bahrain,2020-03-14,24,0.1279573378049345,0.4265244593497817
Barbados,2020-03-30,8,0.1149725633655605,0.1951049560142845
Belgium,2020-03-18,20,0.10771857771960378,1.7064251921775686
Bosnia And Herzegovina,2020-03-31,7,0.10693729172977885,0.20084822780975461
Canada,2020-03-27,11,0.10740143145419052,0.41420920403537487
Chile,2020-03-29,9,0.10072795337366884,0.2359113041035481
Croatia,2020-03-26,12,0.10120320441304079,0.28617748233544066
Cyprus,2020-03-25,13,0.10512474661968833,0.3781099757450081
Czech Republic,2020-03-23,15,0.10898842000376267,0.4291243627100939
Denmark,2020-03-13,25,0.11711963320071324,0.7569462684229529
Ecuador,2020-03-29,9,0.10561964426382878,0.20985788718578732
Estonia,2020-03-16,22,0.1289935186414493,0.8275198242670755
Finland,2020-03-23,15,0.11315660657436269,0.34832712598849347
France,2020-03-17,21,0.10184289423103379,1.0821172168875017
French Polynesia,2020-03-27,11,0.10741638529541297,0.14680239323706437
Germany,2020-03-20,18,0.1692828092756395,1.1421740316602438
Greece,2020-03-29,9,0.10130372451115702,0.1656568916370004
Guam,2020-03-23,15,0.16139251856013964,0.6575250756153836
Iceland,2020-03-05,32,0.10913456291607551,4.607248304727296
Iran,2020-03-12,26,0.10854632756054214,0.7022464965044586
Ireland,2020-03-20,18,0.1140810180041147,1.0468008671795876
Israel,2020-03-22,16,0.10364607646779805,0.989508974658593
Italy,2020-03-09,29,0.12180001428569659,2.1296092531677293
Latvia,2020-03-25,13,0.10331754200749656,0.2795342634009932
Lithuania,2020-03-27,11,0.10834797601270027,0.2938802961414713
Luxembourg,2020-03-16,22,0.1250550160866225,4.553951494894669
Malta,2020-03-19,19,0.10899875559754027,0.5313689335380087
Mauritius,2020-03-31,7,0.10679348392883216,0.18939156915503827
Montenegro,2020-03-27,11,0.10669010664233494,0.3407713853949206
Netherlands,2020-03-19,18,0.11996165438292859,0.9725024024500017
New Zealand,2020-03-30,8,0.11540721918151611,0.19046372585934995
North Macedonia,2020-03-28,10,0.1051136595440563,0.2318260162546995
Norway,2020-03-13,25,0.11545203748677461,1.0485499056769867
Panama,2020-03-25,13,0.10432270427056646,0.46815696634285814
Portugal,2020-03-22,16,0.1251688434799794,1.1028548568493808
Qatar,2020-03-14,24,0.11299167710368434,0.5663707814822178
Romania,2020-03-31,7,0.10080271911203546,0.19953980873407018
Singapore,2020-03-27,11,0.10233726952794092,0.22552101988564757
Slovenia,2020-03-16,22,0.10535663944071501,0.4796373037552185
Spain,2020-03-15,23,0.12309364257389085,2.797775353610185
Sweden,2020-03-16,22,0.10282592955088683,0.6805243205741831
Switzerland,2020-03-14,24,0.1304798480800199,2.4518804636981435
Turkey,2020-03-30,8,0.11047635782569534,0.324453133338803
United Kingdom,2020-03-25,13,0.11960579635425778,0.7079206017719013
United States,2020-03-23,15,0.10698800808352353,1.0260437456479141
