country,First,Days_In_Data,Start_Rate,End_Rate
Albania,2020-04-04,11,0.10552195707130752,0.16210116431677832
Armenia,2020-03-27,19,0.1112339154574909,0.3512827907608907
Australia,2020-03-26,20,0.11105733486678952,0.2525869931268246
Austria,2020-03-17,29,0.1134548774542155,1.5681563426078229
Bahrain,2020-03-14,32,0.1279573378049345,0.8292854131072185
Barbados,2020-03-30,16,0.1149725633655605,0.25084922916122293
Belgium,2020-03-18,28,0.10771857771960378,2.6508476056837975
Bosnia And Herzegovina,2020-03-31,15,0.10693729172977885,0.311420781581339
Canada,2020-03-27,19,0.10740143145419052,0.6859738515203812
Chile,2020-03-29,17,0.10072795337366884,0.39705492359185857
Croatia,2020-03-26,20,0.10120320441304079,0.3994863332093715
Cyprus,2020-03-25,21,0.10512474661968833,0.5612305021147878
Denmark,2020-03-13,33,0.11711963320071324,1.0946181102989738
Djibouti,2020-04-08,7,0.1242861251489379,0.3060931016064752
Dominican Republic,2020-04-01,14,0.10326886463286289,0.29490756924461387
Ecuador,2020-03-29,17,0.10561964426382878,0.43335711262254323
Estonia,2020-03-16,30,0.1289935186414493,1.0047916188912895
Finland,2020-03-23,23,0.11315660657436269,0.5538527836163695
France,2020-03-17,29,0.10184289423103379,1.5058561276349873
French Polynesia,2020-03-27,19,0.10741638529541297,0.19693003970825712
Germany,2020-03-20,26,0.1692828092756395,1.4978738771229274
Greece,2020-03-29,17,0.10130372451115702,0.20480347698061432
Iceland,2020-03-05,39,0.10913456291607551,5.046736139173113
Iran,2020-03-12,34,0.10854632756054214,0.8840857165744911
Ireland,2020-03-20,26,0.1140810180041147,2.1806473944161744
Israel,2020-03-22,24,0.10364607646779805,1.359958597911561
Italy,2020-03-09,37,0.12180001428569659,2.634447603904702
Kuwait,2020-04-05,10,0.11385560969441297,0.3090026985443358
Latvia,2020-03-25,21,0.10331754200749656,0.34351771581172713
Lithuania,2020-03-27,19,0.10834797601270027,0.3877335596441113
Luxembourg,2020-03-16,30,0.1250550160866225,5.346507960482615
Malaysia,2020-04-04,11,0.10431997694381404,0.15076787546905257
Malta,2020-03-19,27,0.10899875559754027,0.8719900447803222
Mauritius,2020-03-31,15,0.10679348392883216,0.2703210061948564
Moldova,2020-04-02,13,0.1046184727533183,0.4234203909070471
Montenegro,2020-03-27,19,0.10669010664233494,0.4363147644776086
Netherlands,2020-03-19,27,0.11996165438292859,1.5529506999127924
New Zealand,2020-03-30,16,0.11540721918151611,0.22412416478729216
North Macedonia,2020-03-28,18,0.1051136595440563,0.4098952751170049
Norway,2020-03-13,33,0.11545203748677461,1.2062042177362216
Panama,2020-03-25,21,0.10432270427056646,0.8176262510776676
Poland,2020-04-06,9,0.10826713254789778,0.1830142118691183
Portugal,2020-03-22,24,0.1251688434799794,1.6559446839765397
Puerto Rico,2020-04-03,12,0.10772453064831078,0.30783307333995136
Qatar,2020-03-14,32,0.11299167710368434,1.1408628397562628
Romania,2020-03-31,15,0.10080271911203546,0.3425330101793705
Serbia,2020-04-01,14,0.10259643067017699,0.4138056037030472
Singapore,2020-03-27,19,0.10233726952794092,0.5027275294318714
Slovakia,2020-04-08,7,0.10646850209079584,0.14091958366234422
Slovenia,2020-03-16,30,0.10535663944071501,0.583069621014368
Spain,2020-03-15,31,0.12309364257389085,3.6266087331312713
Sweden,2020-03-16,30,0.10282592955088683,1.0908316634913846
Switzerland,2020-03-14,32,0.1304798480800199,2.9679800590476604
Turkey,2020-03-30,16,0.11047635782569534,0.7317425592818569
United Arab Emirates,2020-04-03,12,0.10480497013007177,0.4627180370684126
United Kingdom,2020-03-25,21,0.11960579635425778,1.3123171076774394
United States,2020-03-23,23,0.10698800808352353,1.7704530926947768
Uruguay,2020-04-03,12,0.10659397862458525,0.15050260938593202
