country,First,Days_In_Data,Start_Rate,End_Rate
Albania,2020-04-04,27,0.10552195707130752,0.26588756288362353
Armenia,2020-03-27,35,0.1112339154574909,0.6532034184312231
Australia,2020-03-26,36,0.11105733486678952,0.2676644448057743
Austria,2020-03-17,45,0.1134548774542155,1.7156700169355972
Azerbaijan,2020-04-12,19,0.10529754119293555,0.1757613022180758
Bahamas,2020-04-09,22,0.1027005099080317,0.2054010198160634
Bahrain,2020-03-14,48,0.1279573378049345,1.779825636801018
Barbados,2020-03-30,32,0.1149725633655605,0.2787213657346921
Belarus,2020-04-09,22,0.11277546014450704,1.3944590433065172
Belgium,2020-03-18,44,0.10771857771960378,4.147468552761477
Bosnia And Herzegovina,2020-03-31,31,0.10693729172977885,0.48106634353226296
Brazil,2020-04-13,18,0.10504169478664598,0.3703490887236151
Bulgaria,2020-04-15,16,0.1018554113151505,0.206710771631168
Canada,2020-03-27,35,0.10740143145419052,1.3789242519729532
Cape Verde,2020-04-16,15,0.10001181957867748,0.2054788293161919
Chile,2020-03-29,33,0.10072795337366884,0.7854036594903409
Costa Rica,2020-04-10,21,0.10678424688676373,0.14125634142905852
Croatia,2020-03-26,36,0.10120320441304079,0.4992368600471055
Cuba,2020-04-22,9,0.10032220456853379,0.12943946710821377
Cyprus,2020-03-25,37,0.10512474661968833,0.7146787209709458
Denmark,2020-03-13,49,0.11711963320071324,1.5606710885680843
Djibouti,2020-04-08,23,0.1242861251489379,1.1062492296314557
Dominican Republic,2020-04-01,30,0.10326886463286289,0.6194269499890027
Ecuador,2020-03-29,33,0.10561964426382878,1.4202532546103406
Estonia,2020-03-16,46,0.1289935186414493,1.2567438716763424
Finland,2020-03-23,39,0.11315660657436269,0.8868151946546698
France,2020-03-17,45,0.10184289423103379,1.972094832025093
French Polynesia,2020-03-27,35,0.10741638529541297,0.2076716782377984
Georgia,2020-04-21,10,0.10058134516290049,0.12935461554532227
Germany,2020-03-20,42,0.1692828092756395,1.9052278489977705
Greece,2020-03-29,33,0.10130372451115702,0.2459551313296329
Hungary,2020-04-09,22,0.10119075707103972,0.2865350519103421
Iceland,2020-03-05,56,0.10913456291607551,5.300400258383452
Iran,2020-03-12,50,0.10854632756054214,1.1295692667041881
Ireland,2020-03-20,42,0.1140810180041147,4.148084125022145
Israel,2020-03-22,40,0.10364607646779805,1.858586607917457
Italy,2020-03-09,53,0.12180001428569659,3.3623575197883735
Kazakhstan,2020-04-21,10,0.1050593035241979,0.17276299014625668
Kuwait,2020-04-05,26,0.11385560969441297,0.8889769942737046
Kyrgyzstan,2020-04-24,7,0.10224677946024299,0.11627453883741047
Latvia,2020-03-25,37,0.10331754200749656,0.4452618942353532
Lebanon,2020-04-24,7,0.10035425928710844,0.1051677630029145
Lithuania,2020-03-27,34,0.10834797601270027,0.525070960676932
Luxembourg,2020-03-16,46,0.1250550160866225,6.121199423772471
Malaysia,2020-04-04,27,0.10431997694381404,0.1860732862079131
Maldives,2020-04-21,10,0.12995500543362595,0.5217034276103535
Malta,2020-03-19,43,0.10899875559754027,1.0513838300346072
Mauritius,2020-03-31,31,0.10679348392883216,0.27866424712679644
Moldova,2020-04-02,29,0.1046184727533183,0.9326625549710716
Montenegro,2020-03-27,35,0.10669010664233494,0.5127494677437591
Netherlands,2020-03-19,43,0.11996165438292859,2.2695037120265216
New Zealand,2020-03-30,32,0.11540721918151611,0.23604121459407915
North Macedonia,2020-03-28,34,0.1051136595440563,0.692118251427074
Norway,2020-03-13,49,0.11545203748677461,1.4253957671676345
Oman,2020-04-12,19,0.10974905256014791,0.45708671340984675
Panama,2020-03-25,37,0.10432270427056646,1.5019643517780428
Peru,2020-04-09,22,0.13355704394521972,1.04369508477781
Poland,2020-04-06,25,0.10826713254789778,0.33361690770488245
Portugal,2020-03-22,40,0.1251688434799794,2.396298835528824
Puerto Rico,2020-04-03,28,0.10772453064831078,0.4885102924652827
Qatar,2020-03-14,48,0.11299167710368434,4.436335722283406
Romania,2020-03-31,31,0.10080271911203546,0.6185527507807176
Russia,2020-04-13,18,0.10810828894015323,0.681411275355884
Saudi Arabia,2020-04-11,20,0.10654090540451577,0.6245380601115986
Serbia,2020-04-01,30,0.10259643067017699,0.9945014012962489
Singapore,2020-03-27,35,0.10233726952794092,2.694709145936909
Slovakia,2020-04-08,23,0.10646850209079584,0.25490135354267984
Slovenia,2020-03-16,46,0.10535663944071501,0.6821722133649948
South Korea,2020-03-04,58,0.10401108764441201,0.21015002974701488
Spain,2020-03-15,45,0.12309364257389085,4.555662975126911
Sweden,2020-03-16,46,0.10282592955088683,2.0228411063392486
Switzerland,2020-03-14,48,0.1304798480800199,3.4131945272957207
Turkey,2020-03-30,32,0.11047635782569534,1.4094395617191808
Ukraine,2020-04-17,14,0.10142375586215444,0.2242596986409717
United Arab Emirates,2020-04-03,28,0.10480497013007177,1.2209164928531504
United Kingdom,2020-03-25,37,0.11960579635425778,2.4466248953134606
United States,2020-03-23,39,0.10698800808352353,3.1601940719800283
Uruguay,2020-04-03,28,0.10370525291660192,0.18198971960295043
