country,First,Days_In_Data,Start_Rate,End_Rate
Albania,2020-04-04,17,0.10552195707130752,0.1950767759015619
Armenia,2020-03-27,25,0.1112339154574909,0.45271189300176384
Australia,2020-03-26,26,0.11105733486678952,0.2623476592137236
Austria,2020-03-17,35,0.1134548774542155,1.6426390229837693
Azerbaijan,2020-04-12,9,0.10529754119293555,0.13913607049879387
Bahamas,2020-04-09,12,0.1027005099080317,0.15405076486204752
Bahrain,2020-03-14,38,0.1279573378049345,1.141257589088773
Barbados,2020-03-30,22,0.1149725633655605,0.2613012803762738
Belarus,2020-04-09,12,0.11277546014450704,0.5055852945878041
Belgium,2020-03-18,34,0.10771857771960378,3.336069483422258
Bosnia And Herzegovina,2020-03-31,21,0.10693729172977885,0.3844289609209331
Brazil,2020-04-13,8,0.10504169478664598,0.1831513225803155
Canada,2020-03-27,25,0.10740143145419052,0.9295917326237889
Chile,2020-03-29,23,0.10072795337366884,0.532291039095637
Costa Rica,2020-04-10,11,0.10678424688676373,0.13075622067766987
Croatia,2020-03-26,26,0.10120320441304079,0.45299329056650556
Cyprus,2020-03-25,27,0.10512474661968833,0.6502474246556529
Denmark,2020-03-13,39,0.11711963320071324,1.2793067626539447
Djibouti,2020-04-08,13,0.1242861251489379,0.8689757179834834
Dominican Republic,2020-04-01,20,0.10326886463286289,0.43579647112876313
Ecuador,2020-03-29,23,0.10561964426382878,0.5449628293678097
Estonia,2020-03-16,36,0.1289935186414493,1.1526438390885063
Finland,2020-03-23,29,0.11315660657436269,0.6838201959597668
France,2020-03-17,35,0.10184289423103379,1.7289493363153612
French Polynesia,2020-03-27,25,0.10741638529541297,0.19693003970825712
Germany,2020-03-20,32,0.1692828092756395,1.6963243850402034
Greece,2020-03-29,23,0.10130372451115702,0.2133966298609198
Hungary,2020-04-09,12,0.10119075707103972,0.2048596551315743
Iceland,2020-03-05,46,0.10913456291607551,5.229610271627078
Iran,2020-03-12,40,0.10854632756054214,0.9915224594533032
Ireland,2020-03-20,32,0.1140810180041147,3.123607909480706
Israel,2020-03-22,30,0.10364607646779805,1.5835664978788941
Italy,2020-03-09,43,0.12180001428569659,2.9557684280325
Kuwait,2020-04-05,16,0.11385560969441297,0.45518474439415624
Latvia,2020-03-25,27,0.10331754200749656,0.38127844182461923
Lithuania,2020-03-27,25,0.10834797601270027,0.48049971970849686
Luxembourg,2020-03-16,36,0.1250550160866225,5.7655234689287
Malaysia,2020-04-04,17,0.10431997694381404,0.1686709738224464
Malta,2020-03-19,33,0.10899875559754027,0.9696347633364519
Mauritius,2020-03-31,21,0.10679348392883216,0.2736583025676324
Moldova,2020-04-02,19,0.1046184727533183,0.6113873868704558
Montenegro,2020-03-27,25,0.10669010664233494,0.4904560126244652
Netherlands,2020-03-19,33,0.11996165438292859,1.9099696849705186
New Zealand,2020-03-30,22,0.11540721918151611,0.2310235094122741
North Macedonia,2020-03-28,24,0.1051136595440563,0.5793250551126756
Norway,2020-03-13,39,0.11545203748677461,1.3140338179654152
Oman,2020-04-12,9,0.10974905256014791,0.2544730779141891
Panama,2020-03-25,27,0.10432270427056646,1.0519402256808588
Peru,2020-04-09,12,0.13355704394521972,0.4807069283224076
Poland,2020-04-06,15,0.10826713254789778,0.24511868843791487
Portugal,2020-03-22,30,0.1251688434799794,1.9759075401222372
Puerto Rico,2020-04-03,18,0.10772453064831078,0.413512201507598
Qatar,2020-03-14,38,0.11299167710368434,1.923683302690226
Romania,2020-03-31,21,0.10080271911203546,0.4516498879886589
Russia,2020-04-13,8,0.10810828894015323,0.2937707359513244
Saudi Arabia,2020-04-11,10,0.10654090540451577,0.2731952770191938
Serbia,2020-04-01,20,0.10259643067017699,0.7202269433046424
Singapore,2020-03-27,25,0.10233726952794092,1.1350133529462538
Slovakia,2020-04-08,13,0.10646850209079584,0.21275375374770045
Slovenia,2020-03-16,36,0.10535663944071501,0.6398371253705523
Spain,2020-03-15,37,0.12309364257389085,4.192501425429945
Sweden,2020-03-16,36,0.10282592955088683,1.433285849408437
Switzerland,2020-03-14,38,0.1304798480800199,3.219278892236565
Turkey,2020-03-30,22,0.11047635782569534,1.0344767862107478
United Arab Emirates,2020-04-03,18,0.10480497013007177,0.6940258813007976
United Kingdom,2020-03-25,27,0.11960579635425778,1.77797562843465
United States,2020-03-23,29,0.10698800808352353,2.3086234987487284
Uruguay,2020-04-03,18,0.10659397862458525,0.17101256191261371
